#logger=serial_logger_v1.3
#saved_at=2026-02-24T14:55:10.254401
#fs_hz=25
#fs_hz_inferred=1
#segment_id=2
#segment_start_ms=1850140
#device_mode_code=6
#device_mode_tag=car
#storage_mode_tag=car
#mode_mismatch=0
t_ms,ax_raw,ay_raw,az_raw,ax_corr,ay_corr,az_corr,acc_mag_corr,gx,gy,gz,pressure_hpa,temp_C,alt_m
1851466,-9.2200,2.1600,2.5800,-9.0274,2.3575,2.9272,9.7786,0.3125,0.0000,0.2500,1000.59,20.25,105.96
1851506,-9.1900,2.2000,2.6000,-8.9974,2.3975,2.9472,9.7666,0.2500,-0.1875,0.3125,1000.58,20.25,105.99
1851546,-9.2000,2.1900,2.6400,-9.0074,2.3875,2.9872,9.7855,0.0625,-0.3125,0.2500,1000.59,20.25,105.91
1851585,-9.2400,2.2400,2.6300,-9.0474,2.4375,2.9772,9.8316,0.0000,0.0625,0.0625,1000.60,20.25,105.88
1851625,-9.2500,2.2000,2.6000,-9.0574,2.3975,2.9472,9.8219,-0.1875,0.1250,0.0000,1000.60,20.25,105.88
1851666,-9.2800,2.1700,2.5400,-9.0874,2.3675,2.8872,9.8246,-0.1875,0.0625,0.0000,1000.60,20.25,105.85
1851706,-9.2400,2.1400,2.5600,-9.0474,2.3375,2.9072,9.7863,0.0000,0.0000,0.1250,1000.60,20.25,105.86
1851746,-9.2600,2.1000,2.5500,-9.0674,2.2975,2.8972,9.7923,0.1250,-0.1250,0.0625,1000.59,20.25,105.92
1851786,-9.2500,2.1000,2.5700,-9.0574,2.2975,2.9172,9.7890,0.1875,-0.1875,0.0000,1000.59,20.25,105.96
1851826,-9.2200,2.1500,2.5900,-9.0274,2.3475,2.9372,9.7792,0.1875,-0.0625,0.1875,1000.58,20.25,106.00
1851866,-9.2700,2.1700,2.5900,-9.0774,2.3675,2.9372,9.8301,0.1250,-0.2500,0.3125,1000.58,20.25,106.05
1851906,-9.2100,2.2400,2.6400,-9.0174,2.4375,2.9872,9.8071,0.0000,-0.0625,0.3125,1000.57,20.25,106.07
1851946,-9.2400,2.2600,2.6200,-9.0474,2.4575,2.9672,9.8336,0.0625,-0.0625,0.1875,1000.57,20.25,106.09
1851986,-9.2700,2.2400,2.5800,-9.0774,2.4375,2.9272,9.8442,-0.1250,-0.0625,-0.0625,1000.58,20.25,106.06
1852026,-9.2100,2.1500,2.5200,-9.0174,2.3475,2.8672,9.7491,0.0000,0.2500,-0.1250,1000.58,20.25,106.04
1852066,-9.2300,2.1400,2.5800,-9.0374,2.3375,2.9272,9.7830,0.1250,0.1250,-0.3125,1000.57,20.25,106.07
1852106,-9.2200,2.1200,2.6100,-9.0274,2.3175,2.9572,9.7780,0.0000,0.2500,-0.3125,1000.58,20.25,106.04
1852146,-9.2600,2.1600,2.5900,-9.0674,2.3575,2.9372,9.8185,0.1250,-0.0625,-0.1250,1000.58,20.25,106.03
1852186,-9.2600,2.1600,2.6300,-9.0674,2.3575,2.9772,9.8305,0.0000,0.0000,0.0000,1000.58,20.26,106.02
1852226,-9.2200,2.1500,2.6100,-9.0274,2.3475,2.9572,9.7852,0.0000,0.2500,-0.0625,1000.58,20.26,105.99
1852266,-9.1900,2.1700,2.5300,-8.9974,2.3675,2.8772,9.7384,-0.1875,0.3125,-0.1250,1000.59,20.26,105.98
1852306,-9.2600,2.1400,2.5600,-9.0674,2.3375,2.9072,9.8048,-0.1250,0.0625,0.0625,1000.58,20.26,106.00
1852346,-9.2500,2.2000,2.6100,-9.0574,2.3975,2.9572,9.8249,0.3125,-0.1250,0.1250,1000.59,20.26,105.97
1852386,-9.2600,2.1600,2.6400,-9.0674,2.3575,2.9872,9.8336,0.0000,0.0625,-0.0625,1000.58,20.26,105.99
1852426,-9.1600,2.1600,2.5700,-8.9674,2.3575,2.9172,9.7202,-0.1250,0.0000,-0.0625,1000.58,20.26,106.01
1852466,-9.2700,2.1500,2.6100,-9.0774,2.3475,2.9572,9.8313,0.2500,0.0625,0.2500,1000.58,20.26,106.02
1852506,-9.3000,2.2000,2.6000,-9.1074,2.3975,2.9472,9.8681,0.1250,-0.0625,0.1875,1000.58,20.26,106.04
1852546,-9.2900,2.2400,2.6000,-9.0974,2.4375,2.9472,9.8686,0.2500,0.1875,0.3750,1000.58,20.26,106.02
1852585,-9.2200,2.2100,2.5800,-9.0274,2.4075,2.9272,9.7907,-0.1875,0.2500,0.1250,1000.58,20.26,106.01
1852625,-9.1400,2.2900,2.5100,-8.9474,2.4875,2.8572,9.7163,0.0625,0.1250,0.1250,1000.58,20.26,106.03
1852666,-9.1500,2.2500,2.5600,-8.9574,2.4475,2.9072,9.7302,0.1875,0.0000,-0.1250,1000.58,20.26,106.06
1852706,-9.2400,2.2000,2.6100,-9.0474,2.3975,2.9572,9.8157,-0.1875,-0.2500,-0.2500,1000.57,20.26,106.07
1852746,-9.3000,2.0800,2.6300,-9.1074,2.2775,2.9772,9.8486,-0.0625,0.1250,-0.2500,1000.58,20.26,106.05
1852786,-9.3100,2.0900,2.5400,-9.1174,2.2875,2.8872,9.8334,-0.0625,0.0000,-0.3750,1000.58,20.26,106.03
1852826,-9.2500,2.1000,2.5600,-9.0574,2.2975,2.9072,9.7861,0.0000,0.0625,0.0625,1000.58,20.26,106.03
1852866,-9.2300,2.1700,2.5200,-9.0374,2.3675,2.8672,9.7724,0.0000,-0.0625,0.2500,1000.58,20.26,106.02
1852906,-9.2800,2.1900,2.6000,-9.0874,2.3875,2.9472,9.8472,0.1250,-0.5000,0.1875,1000.58,20.26,106.05
1852946,-9.2600,2.2200,2.5900,-9.0674,2.4175,2.9372,9.8331,0.0000,-0.0625,-0.0625,1000.58,20.26,106.00
1852986,-9.2100,2.2000,2.6200,-9.0174,2.3975,2.9672,9.7911,0.0000,-0.0625,-0.0625,1000.58,20.26,106.00
1853026,-9.2200,2.1600,2.6200,-9.0274,2.3575,2.9672,9.7906,-0.1250,0.1250,0.0625,1000.58,20.26,106.00
1853066,-9.2700,2.1500,2.6300,-9.0774,2.3475,2.9772,9.8374,0.1875,0.3125,0.1250,1000.58,20.26,106.00
1853106,-9.2800,2.1000,2.6100,-9.0874,2.2975,2.9572,9.8288,-0.0625,0.1250,-0.0625,1000.58,20.26,106.01
1853146,-9.2400,2.1700,2.6200,-9.0474,2.3675,2.9672,9.8115,-0.0625,0.1250,-0.0625,1000.58,20.26,106.02
1853186,-9.2200,2.1400,2.5900,-9.0274,2.3375,2.9372,9.7768,-0.0625,0.0625,0.0625,1000.58,20.26,106.03
1853226,-9.2200,2.1400,2.5600,-9.0274,2.3375,2.9072,9.7678,0.1875,0.0000,0.2500,1000.58,20.26,106.03
1853266,-9.2800,2.1700,2.5900,-9.0874,2.3675,2.9372,9.8394,0.0000,-0.1250,0.1250,1000.59,20.26,105.98
1853306,-9.2500,2.1900,2.5900,-9.0574,2.3875,2.9372,9.8165,0.0000,0.0000,0.1250,1000.58,20.26,106.02
1853346,-9.2300,2.1900,2.6000,-9.0374,2.3875,2.9472,9.8011,0.1250,0.0625,0.1250,1000.58,20.26,106.00
1853386,-9.2600,2.1800,2.5600,-9.0674,2.3775,2.9072,9.8144,0.0000,0.1250,0.0625,1000.57,20.26,106.09
1853426,-9.2300,2.1900,2.5400,-9.0374,2.3875,2.8872,9.7832,0.0625,0.1250,0.0625,1000.58,20.26,106.05
1853466,-9.2200,2.1600,2.6100,-9.0274,2.3575,2.9572,9.7876,-0.0625,0.0625,-0.1875,1000.58,20.26,106.06
1853506,-9.2200,2.1800,2.5900,-9.0274,2.3775,2.9372,9.7864,-0.0625,0.2500,-0.1250,1000.58,20.26,106.06
1853546,-9.2400,2.1300,2.6100,-9.0474,2.3275,2.9572,9.7989,0.0625,-0.0625,0.1250,1000.58,20.26,105.99
1853585,-9.2500,2.1000,2.6300,-9.0574,2.2975,2.9772,9.8071,-0.1250,0.0625,0.0625,1000.59,20.26,105.96
1853625,-9.2600,2.1600,2.5700,-9.0674,2.3575,2.9172,9.8125,0.0625,0.1250,0.0000,1000.58,20.26,105.98
1853666,-9.2500,2.1700,2.6200,-9.0574,2.3675,2.9672,9.8207,0.0000,0.0000,0.0625,1000.59,20.26,105.98
1853706,-9.2000,2.1900,2.5700,-9.0074,2.3875,2.9172,9.7644,-0.0625,0.1250,0.1250,1000.59,20.26,105.98
1853746,-9.2600,2.2400,2.6200,-9.0674,2.4375,2.9672,9.8470,0.0625,0.0625,0.1250,1000.58,20.26,106.02
1853786,-9.2500,2.2200,2.6100,-9.0574,2.4175,2.9572,9.8298,-0.0625,0.0625,-0.0625,1000.58,20.26,106.01
1853826,-9.2500,2.2000,2.5900,-9.0574,2.3975,2.9372,9.8189,-0.1250,0.2500,-0.1250,1000.58,20.26,106.05
1853866,-9.2100,2.1600,2.5700,-9.0174,2.3575,2.9172,9.7663,0.0000,0.1875,0.0000,1000.58,20.26,106.04
1853906,-9.2400,2.1300,2.5700,-9.0474,2.3275,2.9172,9.7869,0.1250,0.0000,0.0000,1000.58,20.26,105.99
1853946,-9.2400,2.0900,2.5900,-9.0474,2.2875,2.9372,9.7834,-0.0625,0.3125,-0.0625,1000.58,20.26,106.03
1853986,-9.2000,2.1300,2.5500,-9.0074,2.3275,2.8972,9.7439,0.0625,-0.2500,0.0000,1000.58,20.26,105.99
1854026,-9.2300,2.1700,2.5900,-9.0374,2.3675,2.9372,9.7932,0.0000,0.1250,0.0000,1000.58,20.26,106.01
1854066,-9.1800,2.1500,2.6300,-8.9874,2.3475,2.9772,9.7544,0.1875,-0.1875,0.1250,1000.58,20.26,105.99
1854106,-9.2100,2.2500,2.6300,-9.0174,2.4475,2.9772,9.8065,0.1875,0.0000,0.0000,1000.59,20.26,105.91
1854146,-9.2400,2.2400,2.5600,-9.0474,2.4375,2.9072,9.8106,-0.2500,0.1875,0.0000,1000.59,20.26,105.94
1854186,-9.2300,2.1500,2.5300,-9.0374,2.3475,2.8772,9.7705,-0.0625,0.3125,-0.0625,1000.58,20.26,105.99
1854226,-9.2100,2.1200,2.5500,-9.0174,2.3175,2.8972,9.7508,-0.0625,-0.1250,-0.1250,1000.59,20.26,105.97
1854266,-9.2300,2.1100,2.6200,-9.0374,2.3075,2.9672,9.7879,0.0625,0.0000,-0.1875,1000.59,20.26,105.98
1854306,-9.2900,2.1100,2.4800,-9.0974,2.3075,2.8272,9.8021,-0.2500,0.5000,0.0000,1000.58,20.26,106.00
1854346,-9.1700,2.1600,2.7500,-8.9774,2.3575,3.0972,9.7849,0.3750,-1.2500,0.1250,1000.58,20.26,105.98
1854386,-9.2900,2.1600,2.4800,-9.0974,2.3575,2.8272,9.8139,-0.5000,1.3125,0.1875,1000.59,20.26,105.94
1854426,-9.2100,2.2000,2.6700,-9.0174,2.3975,3.0172,9.8064,0.3125,-1.1875,-0.0625,1000.59,20.26,105.97
1854466,-9.2000,2.2200,2.5900,-9.0074,2.4175,2.9372,9.7778,-0.0625,0.6875,0.0000,1000.58,20.26,106.01
1854506,-9.3000,2.1500,2.4400,-9.1074,2.3475,2.7872,9.8094,0.0625,-0.3750,-0.0625,1000.58,20.26,106.00
1854546,-9.1900,2.1700,2.6600,-8.9974,2.3675,3.0072,9.7776,0.0625,-0.2500,-0.1875,1000.58,20.26,106.00
1854585,-9.2900,2.1600,2.5100,-9.0974,2.3575,2.8572,9.8226,-0.3750,0.7500,-0.1250,1000.58,20.26,105.99
1854625,-9.2500,2.0900,2.5600,-9.0574,2.2875,2.9072,9.7837,0.2500,-1.1250,-0.0625,1000.58,20.26,105.98
1854666,-9.2500,2.1500,2.6300,-9.0574,2.3475,2.9772,9.8189,-0.1250,1.0625,0.1250,1000.58,20.26,105.99
1854706,-9.2700,2.1200,2.5300,-9.0774,2.3175,2.8772,9.8004,-0.1875,0.0000,0.0000,1000.58,20.26,106.02
1854746,-9.1900,2.1400,2.6700,-8.9974,2.3375,3.0172,9.7735,0.0625,0.3750,0.0000,1000.58,20.26,106.02
1854786,-9.2300,2.1700,2.4800,-9.0374,2.3675,2.8272,9.7608,-0.1250,0.5625,0.0625,1000.58,20.26,105.98
1854826,-9.2300,2.1400,2.5900,-9.0374,2.3375,2.9372,9.7860,-0.0625,-0.6250,0.0000,1000.59,20.26,105.97
1854866,-9.2300,2.2200,2.6500,-9.0374,2.4175,2.9972,9.8235,0.0625,0.1250,0.1875,1000.59,20.26,105.95
1854906,-9.2800,2.2000,2.5700,-9.0874,2.3975,2.9172,9.8407,-0.0625,0.0625,0.0000,1000.59,20.26,105.94
1854946,-9.2200,2.1800,2.6200,-9.0274,2.3775,2.9672,9.7954,0.3125,-0.2500,0.0000,1000.59,20.27,105.94
1854986,-9.2300,2.1900,2.5100,-9.0374,2.3875,2.8572,9.7744,-0.0625,0.5000,-0.1250,1000.59,20.27,105.92
1855026,-9.2300,2.1900,2.6000,-9.0374,2.3875,2.9472,9.8011,0.0625,-0.4375,-0.0625,1000.59,20.27,105.93
1855066,-9.2900,2.1700,2.6000,-9.0974,2.3675,2.9472,9.8516,0.0625,0.1875,-0.0625,1000.60,20.27,105.90
1855106,-9.2500,2.1200,2.6200,-9.0574,2.3175,2.9672,9.8088,0.2500,-0.1250,-0.0625,1000.60,20.27,105.85
1855146,-9.2300,2.1700,2.6300,-9.0374,2.3675,2.9772,9.8053,0.1250,-0.1875,0.1250,1000.59,20.27,105.91
1855186,-9.2500,2.1700,2.5300,-9.0574,2.3675,2.8772,9.7939,0.0000,0.1875,0.0625,1000.60,20.27,105.89
1855226,-9.2300,2.1500,2.6100,-9.0374,2.3475,2.9572,9.7944,-0.0625,-0.0625,0.1250,1000.60,20.27,105.88
1855266,-9.2800,2.2100,2.6000,-9.0874,2.4075,2.9472,9.8520,-0.3125,0.1875,0.0625,1000.59,20.27,105.90
1855306,-9.2300,2.2200,2.5900,-9.0374,2.4175,2.9372,9.8054,0.0000,-0.1250,0.0625,1000.60,20.27,105.89
1855346,-9.2200,2.1800,2.5900,-9.0274,2.3775,2.9372,9.7864,-0.0625,0.0000,0.0000,1000.61,20.27,105.81
1855386,-9.2500,2.1600,2.5600,-9.0574,2.3575,2.9072,9.8003,-0.0625,0.0000,-0.0625,1000.61,20.27,105.79
1855426,-9.2200,2.1600,2.5900,-9.0274,2.3575,2.9372,9.7816,-0.0625,0.0000,-0.1250,1000.61,20.27,105.81
1855466,-9.2400,2.1300,2.5800,-9.0474,2.3275,2.9272,9.7899,-0.0625,0.1250,-0.0625,1000.60,20.27,105.84
1855506,-9.2400,2.1400,2.5900,-9.0474,2.3375,2.9372,9.7952,0.0000,0.0625,0.0625,1000.60,20.27,105.89
1855546,-9.2700,2.1500,2.5700,-9.0774,2.3475,2.9172,9.8194,0.0000,0.0000,0.0625,1000.59,20.27,105.91
1855585,-9.2000,2.2300,2.5600,-9.0074,2.4275,2.9072,9.7713,0.0000,-0.3125,0.1250,1000.60,20.27,105.87
1855625,-9.2400,2.2200,2.6200,-9.0474,2.4175,2.9672,9.8236,0.1250,-0.0625,0.1250,1000.60,20.27,105.86
1855666,-9.2300,2.1800,2.6000,-9.0374,2.3775,2.9472,9.7986,0.0625,-0.1875,-0.0625,1000.60,20.27,105.86
1855706,-9.2200,2.1600,2.6300,-9.0274,2.3575,2.9772,9.7936,0.0625,0.1875,-0.1250,1000.60,20.27,105.82
1855746,-9.2300,2.1700,2.5900,-9.0374,2.3675,2.9372,9.7932,0.0625,0.1250,0.0000,1000.61,20.27,105.81
1855786,-9.2400,2.1400,2.5600,-9.0474,2.3375,2.9072,9.7863,0.0000,-0.1250,0.0625,1000.61,20.27,105.80
1855826,-9.2500,2.1300,2.5700,-9.0574,2.3275,2.9172,9.7961,0.0625,0.0625,0.0625,1000.61,20.27,105.79
1855866,-9.2400,2.1500,2.5600,-9.0474,2.3475,2.9072,9.7887,-0.0625,-0.2500,0.0000,1000.61,20.27,105.75
1855906,-9.2300,2.1800,2.6100,-9.0374,2.3775,2.9572,9.8016,0.0625,-0.1875,0.0625,1000.61,20.27,105.80
1855946,-9.2500,2.2000,2.6000,-9.0574,2.3975,2.9472,9.8219,0.0625,0.0000,0.0000,1000.61,20.27,105.77
1855986,-9.2500,2.1800,2.6100,-9.0574,2.3775,2.9572,9.8201,0.0000,0.0000,0.0625,1000.61,20.27,105.77
1856026,-9.2500,2.1600,2.5900,-9.0574,2.3575,2.9372,9.8093,-0.1250,0.0000,0.0000,1000.61,20.27,105.78
1856066,-9.2100,2.1600,2.5400,-9.0174,2.3575,2.8872,9.7574,0.0000,0.0625,0.0000,1000.61,20.27,105.77
1856106,-9.2300,2.1200,2.5100,-9.0374,2.3175,2.8572,9.7575,0.0625,-0.0625,0.0625,1000.61,20.27,105.77
1856146,-9.2300,2.1200,2.5600,-9.0374,2.3175,2.9072,9.7723,0.1875,-0.0625,0.0000,1000.61,20.27,105.78
1856186,-9.2700,2.1700,2.6300,-9.0774,2.3675,2.9772,9.8422,0.0625,-0.0625,-0.0625,1000.61,20.27,105.76
1856226,-9.2900,2.1400,2.6300,-9.0974,2.3375,2.9772,9.8534,0.0625,-0.1250,-0.0625,1000.61,20.27,105.78
1856266,-9.2300,2.1600,2.6100,-9.0374,2.3575,2.9572,9.7968,-0.0625,0.1875,-0.1250,1000.61,20.27,105.80
1856306,-9.2200,2.2000,2.6000,-9.0274,2.3975,2.9472,9.7943,-0.0625,0.0000,0.1250,1000.61,20.27,105.75
1856346,-9.2100,2.1800,2.5600,-9.0174,2.3775,2.9072,9.7682,0.0000,-0.1250,0.0625,1000.62,20.27,105.72
1856386,-9.2400,2.1700,2.5500,-9.0474,2.3675,2.8972,9.7905,0.0000,0.1250,0.0625,1000.62,20.27,105.72
1856426,-9.2400,2.2200,2.5900,-9.0474,2.4175,2.9372,9.8146,0.0000,0.0625,0.0000,1000.61,20.27,105.74
1856466,-9.2600,2.1700,2.5900,-9.0674,2.3675,2.9372,9.8209,0.0000,-0.1250,-0.1250,1000.61,20.27,105.76
1856506,-9.2200,2.1600,2.5900,-9.0274,2.3575,2.9372,9.7816,-0.0625,-0.0625,-0.0625,1000.61,20.27,105.77
1856546,-9.2700,2.1800,2.5800,-9.0774,2.3775,2.9272,9.8296,0.1875,0.0625,0.0625,1000.61,20.27,105.78
1856585,-9.2300,2.0800,2.5900,-9.0374,2.2775,2.9372,9.7718,0.1250,0.1250,0.0625,1000.60,20.27,105.82
1856625,-9.2000,2.1600,2.6200,-9.0074,2.3575,2.9672,9.7722,0.1250,0.0625,0.0625,1000.60,20.27,105.84
1856666,-9.2700,2.2300,2.6100,-9.0774,2.4275,2.9572,9.8507,-0.0625,0.0625,0.0000,1000.61,20.27,105.81
1856706,-9.2600,2.2000,2.5800,-9.0674,2.3975,2.9272,9.8252,0.0625,-0.0625,0.0000,1000.60,20.27,105.85
1856746,-9.2400,2.1500,2.5700,-9.0474,2.3475,2.9172,9.7916,0.0625,0.1250,0.0625,1000.60,20.27,105.87
1856786,-9.2400,2.1400,2.5900,-9.0474,2.3375,2.9372,9.7952,-0.0625,0.1875,0.0000,1000.60,20.27,105.86
1856826,-9.2000,2.1200,2.6000,-9.0074,2.3175,2.9472,9.7565,0.0000,-0.1250,0.0625,1000.61,20.27,105.79
1856866,-9.2200,2.1900,2.5900,-9.0274,2.3875,2.9372,9.7888,0.0625,0.0625,0.0625,1000.61,20.27,105.80
1856906,-9.2800,2.1900,2.6200,-9.0874,2.3875,2.9672,9.8532,0.0625,0.0000,0.0625,1000.61,20.27,105.80
1856946,-9.2600,2.1100,2.5700,-9.0674,2.3075,2.9172,9.8006,0.0625,0.1250,0.0000,1000.61,20.27,105.78
1856986,-9.2300,2.1400,2.5800,-9.0374,2.3375,2.9272,9.7830,0.1250,0.0000,-0.0625,1000.61,20.27,105.78
1857026,-9.2500,2.2200,2.6000,-9.0574,2.4175,2.9472,9.8268,0.1875,-0.0625,-0.0625,1000.61,20.27,105.79
1857066,-9.2000,2.1700,2.5900,-9.0074,2.3675,2.9372,9.7655,-0.0625,0.0000,-0.0625,1000.61,20.27,105.78
1857106,-9.2300,2.2600,2.6300,-9.0374,2.4575,2.9772,9.8274,0.0625,0.0000,0.0000,1000.61,20.27,105.80
1857146,-9.2400,2.1800,2.5500,-9.0474,2.3775,2.8972,9.7929,0.0000,0.0625,0.0000,1000.61,20.27,105.81
1857186,-9.2200,2.1100,2.5800,-9.0274,2.3075,2.9272,9.7666,0.0000,0.1250,0.0000,1000.61,20.27,105.80
1857226,-9.2200,2.1400,2.5900,-9.0274,2.3375,2.9372,9.7768,0.1250,0.0000,-0.0625,1000.61,20.27,105.80
1857266,-9.2400,2.1900,2.6000,-9.0474,2.3875,2.9472,9.8103,0.0000,-0.1250,0.0625,1000.60,20.27,105.82
1857306,-9.2400,2.1700,2.5700,-9.0474,2.3675,2.9172,9.7965,-0.0625,-0.0625,0.0000,1000.61,20.27,105.80
1857346,-9.2300,2.1700,2.5800,-9.0374,2.3675,2.9272,9.7902,-0.0625,0.0000,-0.0625,1000.61,20.27,105.78
1857386,-9.2800,2.1500,2.5800,-9.0874,2.3475,2.9272,9.8316,-0.1250,-0.1250,-0.0625,1000.60,20.27,105.82
1857426,-9.2100,2.1700,2.5900,-9.0174,2.3675,2.9372,9.7747,0.0000,0.0625,0.0625,1000.60,20.27,105.86
1857466,-9.2200,2.1800,2.5900,-9.0274,2.3775,2.9372,9.7864,0.0000,-0.0625,-0.1250,1000.61,20.27,105.79
1857506,-9.2000,2.1700,2.6000,-9.0074,2.3675,2.9472,9.7685,0.0625,-0.1875,0.0000,1000.61,20.27,105.75
1857546,-9.2400,2.1300,2.5800,-9.0474,2.3275,2.9272,9.7899,0.0000,0.1875,0.0625,1000.61,20.27,105.76
1857585,-9.2000,2.1700,2.6800,-9.0074,2.3675,3.0272,9.7930,-0.0625,-0.1875,0.0625,1000.61,20.28,105.75
1857625,-9.3000,2.2200,2.5900,-9.1074,2.4175,2.9372,9.8700,-0.0625,0.6250,0.0625,1000.62,20.28,105.69
1857666,-9.3200,2.2200,2.4400,-9.1274,2.4175,2.7872,9.8449,0.0625,0.4375,0.1250,1000.62,20.28,105.72
1857706,-9.3400,2.2600,2.3600,-9.1474,2.4575,2.7072,9.8510,-0.1250,0.6875,0.1250,1000.61,20.27,105.76
1857746,-9.4100,2.1800,2.2300,-9.2174,2.3775,2.5772,9.8618,0.0625,0.5625,0.1250,1000.61,20.27,105.80
