#logger=serial_logger_v1.3
#saved_at=2026-02-03T19:22:12.227067
#fs_hz=25
#fs_hz_inferred=1
#segment_id=1
#segment_start_ms=50234
#device_mode_code=6
#device_mode_tag=car
#storage_mode_tag=car
#mode_mismatch=0
t_ms,ax_raw,ay_raw,az_raw,ax_corr,ay_corr,az_corr,acc_mag_corr,gx,gy,gz,pressure_hpa,temp_C,alt_m
52956,-8.1500,1.1000,5.0700,-7.9574,1.2975,5.4172,9.7134,-2.6875,-12.7500,-1.1875,1011.55,20.17,14.17
52996,-8.8300,0.6500,4.2700,-8.6374,0.8475,4.6172,9.8306,-12.1250,-17.8125,-3.0000,1011.55,20.17,14.18
53036,-6.0200,-0.4000,9.5300,-5.8274,-0.2025,9.8772,11.4699,-20.3750,-19.8750,2.2500,1011.54,20.17,14.28
53076,-7.5400,0.2400,5.9900,-7.3474,0.4375,6.3372,9.7127,7.8125,11.6250,1.6875,1011.53,20.17,14.34
53116,-8.6200,0.7600,5.2900,-8.4274,0.9575,5.6372,10.1841,7.2500,8.5625,8.2500,1011.53,20.17,14.31
53156,-7.9600,1.7000,5.4000,-7.7674,1.8975,5.7472,9.8470,5.8125,5.6875,6.8125,1011.52,20.17,14.39
53196,-7.7200,1.1300,5.5400,-7.5274,1.3275,5.8872,9.6480,4.3125,4.5625,-2.2500,1011.52,20.17,14.42
53235,-8.3900,0.6800,5.2100,-8.1974,0.8775,5.5572,9.9423,-0.1250,6.6250,-1.1875,1011.52,20.17,14.43
53275,-8.3200,0.9000,5.0900,-8.1274,1.0975,5.4372,9.8398,2.0000,1.0000,0.3125,1011.52,20.17,14.45
53315,-8.0200,0.9900,5.3600,-7.8274,1.1875,5.7072,9.7596,-0.9375,-2.3750,0.3750,1011.52,20.17,14.44
53355,-7.9400,0.8600,5.6800,-7.7474,1.0575,6.0272,9.8726,-0.8125,-2.1875,0.1875,1011.52,20.17,14.45
53395,-7.9200,0.9300,5.6400,-7.7274,1.1275,5.9872,9.8403,0.2500,0.6250,0.1250,1011.51,20.17,14.46
53435,-8.1000,0.9500,5.3900,-7.9074,1.1475,5.7372,9.8366,0.5000,1.7500,-0.1250,1011.52,20.17,14.44
53475,-8.1600,0.9100,5.3100,-7.9674,1.1075,5.6572,9.8341,0.2500,0.3750,0.0625,1011.52,20.17,14.45
53515,-8.0800,0.9200,5.4100,-7.8874,1.1175,5.7572,9.8288,-0.2500,-0.9375,0.1875,1011.51,20.17,14.46
53555,-8.0200,0.9000,5.5200,-7.8274,1.0975,5.8672,9.8436,-0.1875,-0.5625,0.0625,1011.51,20.17,14.49
53595,-8.0300,0.9100,5.4700,-7.8374,1.1075,5.8172,9.8230,0.1875,0.3125,0.1875,1011.51,20.17,14.53
53635,-8.0700,0.9100,5.4400,-7.8774,1.1075,5.7872,9.8373,0.2500,0.3125,0.0625,1011.51,20.17,14.48
53675,-8.0700,0.9100,5.4200,-7.8774,1.1075,5.7672,9.8255,0.0625,0.1250,0.1875,1011.51,20.17,14.48
53715,-8.0400,0.9100,5.4600,-7.8474,1.1075,5.8072,9.8251,0.0625,0.0625,0.1250,1011.52,20.17,14.45
53755,-8.0500,0.9200,5.4400,-7.8574,1.1175,5.7872,9.8224,0.0625,0.0625,0.0625,1011.51,20.17,14.47
53795,-8.0700,0.9500,5.4500,-7.8774,1.1475,5.7972,9.8477,-0.0625,-0.0625,0.0000,1011.51,20.17,14.46
53835,-8.0400,0.9100,5.4400,-7.8474,1.1075,5.7872,9.8133,0.0000,-0.0625,0.0625,1011.51,20.17,14.47
53875,-8.0500,0.9400,5.4400,-7.8574,1.1375,5.7872,9.8247,0.0625,0.0625,0.0000,1011.51,20.17,14.46
53916,-8.0600,0.9000,5.4400,-7.8674,1.0975,5.7872,9.8281,0.1250,-0.0625,0.0000,1011.51,20.17,14.46
53956,-8.0200,0.9200,5.4800,-7.8274,1.1175,5.8272,9.8221,-0.0625,-0.1250,0.0000,1011.51,20.17,14.47
53996,-8.0400,0.9200,5.4900,-7.8474,1.1175,5.8372,9.8440,0.0000,0.2500,0.0625,1011.51,20.17,14.49
54036,-8.0700,0.9200,5.4600,-7.8774,1.1175,5.8072,9.8502,0.1250,0.1875,0.0625,1011.52,20.17,14.44
54076,-8.0600,0.9100,5.4100,-7.8674,1.1075,5.7572,9.8116,-0.1250,0.0625,-0.0625,1011.51,20.17,14.48
54116,-8.0400,0.9600,5.4500,-7.8474,1.1575,5.7972,9.8249,-0.1250,-0.1250,0.1875,1011.51,20.17,14.51
54156,-8.0500,0.9100,5.4600,-7.8574,1.1075,5.8072,9.8330,0.0000,-0.0625,0.0000,1011.52,20.17,14.45
54196,-8.0500,0.8900,5.4300,-7.8574,1.0875,5.7772,9.8131,0.1250,0.0625,0.1250,1011.52,20.17,14.42
54235,-8.1000,0.9400,5.4800,-7.9074,1.1375,5.8272,9.8882,-0.1875,-0.0625,0.1875,1011.52,20.17,14.43
54275,-8.0800,0.9700,5.3900,-7.8874,1.1675,5.7372,9.8229,0.2500,0.0625,0.0625,1011.53,20.17,14.35
54315,-8.0500,0.9400,5.4100,-7.8574,1.1375,5.7572,9.8070,0.1875,-0.1875,-0.0625,1011.53,20.17,14.32
54355,-8.0400,0.9100,5.5000,-7.8474,1.1075,5.8472,9.8488,0.1250,-0.2500,0.0625,1011.53,20.17,14.33
54395,-8.0600,0.9300,5.4500,-7.8674,1.1275,5.7972,9.8374,-0.1250,0.2500,-0.1875,1011.53,20.17,14.33
54435,-8.0700,0.8800,5.4300,-7.8774,1.0775,5.7772,9.8280,0.0625,0.3750,-0.1250,1011.53,20.17,14.34
54475,-8.1000,0.9100,5.4400,-7.9074,1.1075,5.7872,9.8613,0.0000,-0.1875,0.0000,1011.53,20.17,14.34
54515,-8.0800,0.9100,5.4500,-7.8874,1.1075,5.7972,9.8512,-0.0625,-0.1875,0.0000,1011.53,20.17,14.32
54555,-8.0200,0.9300,5.4500,-7.8274,1.1275,5.7972,9.8055,0.0000,-0.0625,-0.1875,1011.54,20.17,14.28
54595,-8.0800,0.9300,5.4700,-7.8874,1.1275,5.8172,9.8652,0.0000,0.0625,-0.1875,1011.54,20.17,14.26
54635,-8.0900,0.8800,5.4300,-7.8974,1.0775,5.7772,9.8441,0.0000,0.0625,0.0000,1011.54,20.17,14.27
54675,-8.0600,0.9000,5.4100,-7.8674,1.0975,5.7572,9.8105,0.2500,0.0000,0.1250,1011.53,20.17,14.31
54715,-8.0100,0.9300,5.4300,-7.8174,1.1275,5.7772,9.7857,-0.1250,-0.1250,0.0000,1011.53,20.17,14.36
54755,-7.9800,0.9500,5.4900,-7.7874,1.1475,5.8372,9.7997,-0.1250,0.0000,0.0000,1011.53,20.17,14.35
54795,-8.0400,0.9400,5.4600,-7.8474,1.1375,5.8072,9.8285,-0.1875,-0.0625,0.0000,1011.53,20.17,14.33
54835,-8.0900,0.9200,5.4800,-7.8974,1.1175,5.8272,9.8780,0.0000,0.0625,0.0625,1011.54,20.17,14.27
54875,-8.0400,0.8900,5.3900,-7.8474,1.0875,5.7372,9.7816,0.2500,0.1250,-0.0625,1011.56,20.17,14.10
54916,-8.0600,0.9000,5.4300,-7.8674,1.0975,5.7772,9.8222,0.0625,-0.0625,-0.0625,1011.58,20.17,13.87
54956,-9.3700,0.2700,6.5400,-9.1774,0.4675,6.8872,11.4838,-4.1875,1.0000,-2.8750,1011.40,20.17,15.45
54996,-8.7600,1.0900,6.1900,-8.5674,1.2875,6.5372,10.8532,5.0625,7.6250,4.6250,1011.30,20.17,16.27
55036,-7.0400,1.2400,5.6100,-6.8474,1.4375,5.9572,9.1892,0.6250,4.8750,5.6875,1011.42,20.17,15.27
55076,-7.0000,1.0800,5.2200,-6.8074,1.2775,5.5672,8.8863,0.1875,2.6250,0.4375,1011.50,20.16,14.59
55116,-7.6600,0.5000,5.1400,-7.4674,0.6975,5.4872,9.2929,-1.3125,-0.1875,-1.1250,1011.48,20.16,14.77
55156,-7.8700,0.5000,5.3200,-7.6774,0.6975,5.6672,9.5680,0.5000,-0.2500,0.3125,1011.45,20.17,15.00
55196,-7.8600,0.7600,5.2100,-7.6674,0.9575,5.5572,9.5178,0.0000,-0.1875,1.0625,1011.45,20.16,14.97
55235,-8.1200,0.8700,5.5400,-7.9274,1.0675,5.8872,9.9319,-0.5000,-0.5000,0.6875,1011.48,20.16,14.79
55275,-7.7400,1.0000,5.2300,-7.5474,1.1975,5.5772,9.4606,0.6250,0.5625,0.6875,1011.49,20.16,14.70
55315,-7.9000,0.9800,5.4100,-7.7074,1.1775,5.7572,9.6921,-0.3750,-0.4375,0.1875,1011.49,20.17,14.63
55355,-8.0800,0.9800,5.5000,-7.8874,1.1775,5.8472,9.8887,-0.1250,-0.1875,-0.1875,1011.50,20.17,14.59
55395,-7.9300,0.9100,5.2300,-7.7374,1.1075,5.5772,9.6020,0.9375,0.6875,0.0000,1011.50,20.16,14.55
55435,-7.9700,0.8400,5.4600,-7.7774,1.0375,5.8072,9.7616,-0.2500,-0.2500,0.0000,1011.51,20.16,14.48
55475,-8.1300,0.9800,5.5900,-7.9374,1.1775,5.9372,9.9819,-0.3125,-0.1250,0.0625,1011.52,20.16,14.45
55515,-7.9600,0.9000,5.3500,-7.7674,1.0975,5.6972,9.6951,0.1875,0.3750,0.0625,1011.52,20.17,14.40
55555,-7.9800,0.9300,5.4800,-7.7874,1.1275,5.8272,9.7914,0.3125,0.1875,0.0000,1011.52,20.17,14.38
55595,-8.0600,0.9800,5.4800,-7.8674,1.1775,5.8272,9.8610,-0.3125,-0.1250,-0.1875,1011.52,20.16,14.42
55635,-8.0100,0.8800,5.3300,-7.8174,1.0775,5.6772,9.7213,0.1250,0.0000,-0.1250,1011.52,20.16,14.39
55675,-8.1200,0.9200,5.5100,-7.9274,1.1175,5.8572,9.9196,0.2500,-0.1875,-0.0625,1011.53,20.16,14.36
55715,-8.0700,0.9700,5.4200,-7.8774,1.1675,5.7672,9.8324,-0.3125,-0.1875,-0.0625,1011.52,20.16,14.40
55755,-8.0000,0.9400,5.3600,-7.8074,1.1375,5.7072,9.7376,0.1875,0.3750,0.0000,1011.52,20.16,14.39
55795,-8.0900,1.0000,5.5400,-7.8974,1.1975,5.8872,9.9228,0.1250,-0.0625,0.0000,1011.52,20.16,14.39
55835,-8.0600,1.0200,5.4500,-7.8674,1.2175,5.7972,9.8481,-0.4375,-0.1875,-0.1250,1011.53,20.16,14.34
55875,-8.0200,0.9300,5.4100,-7.8274,1.1275,5.7572,9.7819,0.0625,0.1250,-0.1250,1011.52,20.16,14.39
55916,-8.1000,0.9300,5.4800,-7.9074,1.1275,5.8272,9.8871,0.1250,0.0000,-0.2500,1011.52,20.16,14.40
55956,-8.1000,0.9200,5.4700,-7.9074,1.1175,5.8172,9.8801,0.0000,0.0000,0.0000,1011.52,20.16,14.42
55996,-8.0400,0.9000,5.3900,-7.8474,1.0975,5.7372,9.7827,0.3125,-0.1250,-0.0625,1011.52,20.16,14.38
56036,-8.0700,0.9500,5.4800,-7.8774,1.1475,5.8272,9.8654,0.0000,-0.2500,0.1250,1011.52,20.16,14.38
56076,-8.0300,1.0100,5.4300,-7.8374,1.2075,5.7772,9.8112,0.0000,0.0000,0.0625,1011.53,20.16,14.36
56116,-8.0000,0.9900,5.4200,-7.8074,1.1875,5.7672,9.7789,0.1250,0.0000,-0.1875,1011.53,20.16,14.30
56156,-8.0500,0.9500,5.4800,-7.8574,1.1475,5.8272,9.8495,-0.1250,-0.0625,-0.0625,1011.53,20.16,14.32
56196,-8.0800,0.9800,5.4500,-7.8874,1.1775,5.7972,9.8593,0.0625,0.0625,-0.2500,1011.53,20.16,14.35
56235,-8.0400,0.9000,5.4200,-7.8474,1.0975,5.7672,9.8003,0.1250,0.1875,-0.2500,1011.53,20.16,14.33
56275,-8.0800,0.9200,5.4500,-7.8874,1.1175,5.7972,9.8523,-0.0625,0.1875,-0.1875,1011.53,20.16,14.33
56315,-8.0500,0.9300,5.4000,-7.8574,1.1275,5.7472,9.8000,-0.0625,0.0625,0.0000,1011.53,20.16,14.36
56355,-8.0500,0.9300,5.4400,-7.8574,1.1275,5.7872,9.8235,0.1250,-0.0625,0.1875,1011.52,20.16,14.38
56395,-8.0600,0.9800,5.4500,-7.8674,1.1775,5.7972,9.8433,0.0000,-0.4375,0.0625,1011.53,20.16,14.35
56435,-8.0400,1.0000,5.4400,-7.8474,1.1975,5.7872,9.8238,0.1250,-0.0625,0.0000,1011.53,20.16,14.36
56475,-8.0300,0.9400,5.4000,-7.8374,1.1375,5.7472,9.7851,0.0000,0.0625,-0.0625,1011.53,20.16,14.35
56515,-8.0500,0.9600,5.4800,-7.8574,1.1575,5.8272,9.8506,-0.1250,-0.1250,-0.1250,1011.53,20.16,14.34
56555,-8.0500,0.9400,5.4300,-7.8574,1.1375,5.7772,9.8188,-0.0625,0.0000,-0.1250,1011.53,20.16,14.35
56595,-8.0500,0.9400,5.4300,-7.8574,1.1375,5.7772,9.8188,-0.0625,-0.0625,0.0000,1011.53,20.16,14.35
56635,-8.0800,0.9700,5.4600,-7.8874,1.1675,5.8072,9.8640,0.0625,-0.0625,0.0000,1011.53,20.16,14.36
56675,-8.0500,0.9100,5.3900,-7.8574,1.1075,5.7372,9.7919,0.0625,-0.1250,0.0000,1011.53,20.16,14.36
56715,-7.9200,0.9500,5.3500,-7.7274,1.1475,5.6972,9.6689,0.0000,-0.1250,0.0625,1011.52,20.16,14.38
56755,-8.0800,1.1000,5.5400,-7.8874,1.2975,5.8872,9.9274,-0.2500,-0.2500,-0.5000,1011.52,20.16,14.39
56795,-8.0900,1.0100,5.5400,-7.8974,1.2075,5.8872,9.9240,0.3125,0.2500,-0.0625,1011.52,20.16,14.39
56835,-8.0400,0.8700,5.4700,-7.8474,1.0675,5.8172,9.8265,0.0625,0.6250,-0.1250,1011.52,20.16,14.39
56875,-8.1700,0.8700,5.4300,-7.9774,1.0675,5.7772,9.9073,-0.2500,0.2500,-0.1250,1011.53,20.16,14.36
56916,-8.1100,0.9200,5.3400,-7.9174,1.1175,5.6872,9.8121,-0.1875,-0.1875,-0.1875,1011.52,20.16,14.39
56956,-8.0300,0.9700,5.4600,-7.8374,1.1675,5.8072,9.8240,-0.1250,-0.1250,0.0000,1011.53,20.16,14.36
56996,-8.0400,1.0400,5.4200,-7.8474,1.2375,5.7672,9.8170,0.0000,-0.1250,-0.1250,1011.53,20.16,14.35
57036,-8.0100,0.8800,5.3200,-7.8174,1.0775,5.6672,9.7154,0.0625,0.0000,-0.0625,1011.52,20.16,14.39
57076,-8.0200,0.9600,5.4900,-7.8274,1.1575,5.8372,9.8326,-0.1250,-0.7500,-0.0625,1011.53,20.16,14.36
57116,-8.0700,0.9600,5.4700,-7.8774,1.1575,5.8172,9.8607,-0.0625,0.0000,-0.1250,1011.53,20.16,14.33
57156,-8.0400,0.8700,5.3900,-7.8474,1.0675,5.7372,9.7794,0.1250,0.0625,-0.0625,1011.54,20.16,14.28
57196,-8.0500,0.9300,5.4400,-7.8574,1.1275,5.7872,9.8235,0.0625,0.0625,0.0000,1011.53,20.16,14.29
57235,-7.9900,0.9100,5.3100,-7.7974,1.1075,5.6572,9.6969,-0.3125,-0.0625,-0.0625,1011.53,20.15,14.33
57275,-7.5700,0.9900,5.0400,-7.3774,1.1875,5.3872,9.2118,-0.1250,-0.1250,0.0000,1011.53,20.15,14.30
57315,-7.4800,1.2800,4.9700,-7.2874,1.4775,5.3172,9.1412,-0.7500,-0.3125,-1.0000,1011.54,20.15,14.27
57355,-8.3400,1.0600,5.5900,-8.1474,1.2575,5.9372,10.1593,-1.7500,-1.0000,-2.1875,1011.54,20.15,14.28
57395,-8.6600,0.5700,5.9300,-8.4674,0.7675,6.2772,10.5683,-0.5625,-1.0000,-0.5625,1011.53,20.15,14.31
57435,-8.3000,0.4700,5.6600,-8.1074,0.6675,6.0072,10.1125,1.0000,0.0000,0.8125,1011.52,20.15,14.38
57475,-8.1000,0.6400,5.5000,-7.9074,0.8375,5.8472,9.8701,0.6250,0.1875,0.7500,1011.53,20.15,14.35
57515,-8.0300,1.0000,5.4300,-7.8374,1.1975,5.7772,9.8099,0.5625,-0.3125,1.1875,1011.53,20.15,14.29
57555,-7.9300,1.3700,5.3800,-7.7374,1.5675,5.7272,9.7532,1.1250,-0.1875,1.5000,1011.53,20.15,14.34
57595,-7.8300,1.3800,5.4300,-7.6374,1.5775,5.7772,9.7054,0.3125,-0.3750,0.3125,1011.53,20.15,14.34
57635,-7.8900,0.9400,5.4700,-7.6974,1.1375,5.8172,9.7151,-0.2500,0.2500,-0.6875,1011.53,20.15,14.32
57675,-8.0300,0.7800,5.4500,-7.8374,0.9775,5.7972,9.7973,-0.0625,0.3750,-0.5625,1011.53,20.15,14.32
57715,-8.0600,0.7900,5.5200,-7.8674,0.9875,5.8672,9.8638,-0.3750,-0.5625,-0.1250,1011.53,20.15,14.30
57755,-8.0000,0.8800,5.5700,-7.8074,1.0775,5.9172,9.8554,-0.0625,-0.3750,0.2500,1011.54,20.15,14.28
57795,-8.0700,0.9300,5.5500,-7.8774,1.1275,5.8972,9.9046,0.2500,0.3750,0.3125,1011.54,20.15,14.27
57835,-8.0800,1.0200,5.3900,-7.8874,1.2175,5.7372,9.8290,0.5625,0.5000,0.3125,1011.54,20.15,14.25
57875,-7.9100,1.0300,5.2800,-7.7174,1.2275,5.6272,9.6297,0.0625,0.0000,-0.0625,1011.55,20.15,14.13
57916,-8.0100,0.9800,5.5000,-7.8174,1.1775,5.8472,9.8330,-0.2500,-0.2500,-0.1250,1011.56,20.15,14.04
57956,-8.1400,0.9700,5.3500,-7.9474,1.1675,5.6972,9.8480,0.3750,0.5625,-0.2500,1011.60,20.15,13.75
