#logger=serial_logger_v1.3
#saved_at=2026-02-03T19:44:40.675528
#fs_hz=25
#fs_hz_inferred=1
#segment_id=2
#segment_start_ms=1398647
#device_mode_code=6
#device_mode_tag=car
#storage_mode_tag=car
#mode_mismatch=0
t_ms,ax_raw,ay_raw,az_raw,ax_corr,ay_corr,az_corr,acc_mag_corr,gx,gy,gz,pressure_hpa,temp_C,alt_m
1400116,-10.9000,1.7300,-1.4100,-10.7074,1.9275,-1.0628,10.9313,-17.2500,-27.3750,-2.0000,1008.56,18.36,39.09
1400156,-8.4500,2.3300,0.1000,-8.2574,2.5275,0.4472,8.6471,-16.6875,-13.6250,-8.2500,1008.56,18.36,39.16
1400196,-11.1900,1.9000,0.1100,-10.9974,2.0975,0.4572,11.2050,22.3125,50.5625,-25.4375,1008.56,18.36,39.12
1400235,-8.6800,2.9200,-1.4800,-8.4874,3.1175,-1.1328,9.1125,-3.9375,43.9375,-21.5000,1008.56,18.36,39.15
1400275,-8.4100,3.3900,-0.7600,-8.2174,3.5875,-0.4128,8.9759,6.0000,39.8125,-62.0000,1008.56,18.36,39.11
1400315,-8.6200,2.6000,-1.1500,-8.4274,2.7975,-0.8028,8.9158,-18.6875,37.0625,-61.5625,1008.56,18.36,39.10
1400355,-15.7700,3.4100,-1.2300,-15.5774,3.6075,-0.8828,16.0140,-9.6250,14.0625,-61.5625,1008.57,18.36,39.00
1400395,-13.4900,5.7600,-2.5000,-13.2974,5.9575,-2.1528,14.7291,14.7500,9.4375,28.0625,1008.58,18.36,38.98
1400435,-8.4100,7.3800,-1.5100,-8.2174,7.5775,-1.1628,11.2382,-0.9375,-53.3750,31.5000,1008.57,18.36,39.03
1400475,-8.0800,4.4700,0.1200,-7.8874,4.6675,0.4672,9.1769,-25.1875,-70.9375,33.6875,1008.57,18.36,39.03
1400515,-10.1800,6.0700,-1.3200,-9.9874,6.2675,-0.9728,11.8311,-43.8750,-71.0000,49.1875,1008.57,18.36,39.00
1400555,-10.5800,7.3400,0.4800,-10.3874,7.5375,0.8272,12.8606,-61.7500,-94.2500,59.0625,1008.58,18.36,39.00
1400595,-4.9000,5.0200,3.9000,-4.7074,5.2175,4.2472,8.2110,-71.1875,-101.5000,30.8125,1008.57,18.37,39.01
1400635,-5.0800,3.5500,4.3000,-4.8874,3.7475,4.6472,7.7154,-59.3125,-70.8750,13.1250,1008.57,18.36,39.00
1400675,-7.4300,3.3600,8.6800,-7.2374,3.5575,9.0272,12.1048,-74.4375,-47.4375,18.2500,1008.57,18.37,39.02
1400715,-8.8200,2.1100,6.3800,-8.6274,2.3075,6.7272,11.1809,-40.1875,-20.1875,21.0000,1008.58,18.37,38.99
1400755,-7.7400,1.2700,5.0800,-7.5474,1.4675,5.4272,9.4112,-43.5625,3.8125,34.1250,1008.58,18.37,38.97
1400795,-7.9800,4.1600,2.6100,-7.7874,4.3575,2.9572,9.4009,-42.2500,24.0000,40.8750,1008.58,18.37,38.98
1400835,-7.8600,5.5900,2.1200,-7.6674,5.7875,2.4672,9.9182,-46.9375,2.8750,29.3125,1008.57,18.37,39.02
1400875,-7.6600,3.3600,4.1600,-7.4674,3.5575,4.5072,9.4198,-60.5000,-43.1875,0.2500,1008.57,18.37,39.00
1400916,-9.5600,1.8900,6.3600,-9.3674,2.0875,6.7072,11.7086,-59.7500,-53.4375,-5.0625,1008.57,18.37,39.05
1400956,-8.2500,3.7900,3.5800,-8.0574,3.9875,3.9272,9.8104,-11.9375,-67.0000,-13.2500,1008.57,18.37,39.00
1400996,-6.6100,1.7900,4.2700,-6.4174,1.9875,4.6172,8.1518,-26.3125,-91.2500,-19.9375,1008.58,18.37,38.99
1401036,-6.2000,0.1200,6.1600,-6.0074,0.3175,6.5072,8.8619,-29.3125,-100.2500,-3.0625,1008.58,18.37,38.94
1401076,-6.1800,1.5200,9.8600,-5.9874,1.7175,10.2072,11.9577,36.3750,-38.8750,12.0625,1008.58,18.37,38.91
1401116,-2.1100,4.8900,10.4400,-1.9174,5.0875,10.7872,12.0798,7.8125,-13.6875,8.6875,1008.58,18.37,38.95
1401156,-6.2500,2.1700,7.1500,-6.0574,2.3675,7.4972,9.9250,-5.1250,9.3750,-3.1875,1008.58,18.37,38.95
1401196,-7.3600,2.1800,5.6100,-7.1674,2.3775,5.9572,9.6183,5.4375,8.1250,0.0000,1008.58,18.37,38.94
1401235,-7.4700,3.2300,6.0800,-7.2774,3.4275,6.4272,10.2965,2.8125,0.3125,2.6250,1008.59,18.37,38.90
1401275,-5.9600,2.5100,7.0300,-5.7674,2.7075,7.3772,9.7476,-6.3750,-5.1875,2.7500,1008.58,18.37,38.93
1401315,-6.0700,2.1800,7.5300,-5.8774,2.3775,7.8772,10.1117,-3.6250,3.5000,4.7500,1008.58,18.37,38.92
1401355,-6.0000,2.7800,6.5300,-5.8074,2.9775,6.8772,9.4809,6.8750,13.2500,4.1250,1008.58,18.37,38.96
1401395,-5.8200,2.4000,5.9800,-5.6274,2.5975,6.3272,8.8571,-6.6875,22.1250,0.4375,1008.58,18.36,38.94
1401435,-6.7300,2.3500,6.7600,-6.5374,2.5475,7.1072,9.9870,3.0625,17.2500,1.2500,1008.57,18.36,39.01
1401475,-5.9600,0.9300,6.3000,-5.7674,1.1275,6.6472,8.8724,-6.1250,19.4375,-0.1250,1008.58,18.36,38.99
1401515,-8.0400,2.1900,7.3400,-7.8474,2.3875,7.6872,11.2417,10.1875,24.7500,-10.1250,1008.58,18.36,38.92
1401555,-7.5000,3.3200,5.1600,-7.3074,3.5175,5.5072,9.8031,22.7500,21.5000,14.0625,1008.59,18.36,38.88
1401595,-7.7600,2.0600,5.3400,-7.5674,2.2575,5.6872,9.7317,32.3125,-32.8750,-3.6875,1008.60,18.37,38.82
1401635,-6.0800,2.5200,7.5400,-5.8874,2.7175,7.8872,10.2105,21.0625,-27.0625,-10.6875,1008.59,18.36,38.90
1401675,-3.9800,4.9000,6.1900,-3.7874,5.0975,6.5372,9.1139,19.5625,4.6250,-22.6250,1008.59,18.36,38.87
1401715,-7.5400,2.5100,5.6600,-7.3474,2.7075,6.0072,9.8692,8.0000,-12.1250,-8.3125,1008.59,18.36,38.83
1401755,-7.4600,5.3200,5.2400,-7.2674,5.5175,5.5872,10.6993,13.5000,-14.5000,3.1250,1008.59,18.36,38.84
1401795,-8.6400,2.8500,5.4400,-8.4474,3.0475,5.7872,10.6835,-2.3125,0.8125,8.0625,1008.59,18.36,38.84
1401835,-5.5900,5.2800,6.4600,-5.3974,5.4775,6.8072,10.2700,-14.8750,-7.3750,-4.3750,1008.60,18.36,38.80
1401875,-5.5700,3.2000,6.1300,-5.3774,3.3975,6.4772,9.0782,-15.0000,7.4375,-8.5000,1008.60,18.36,38.81
1401916,-6.7400,4.3000,5.9600,-6.5474,4.4975,6.3072,10.1428,-4.1875,-11.3750,-16.4375,1008.59,18.36,38.83
1401956,-6.1800,2.4900,5.4100,-5.9874,2.6875,5.7572,8.7302,-6.5625,-11.2500,-16.6250,1008.59,18.36,38.90
1401996,-6.9400,1.4600,5.8100,-6.7474,1.6575,6.1572,9.2836,-13.5625,-28.6250,-14.8125,1008.58,18.36,38.92
1402036,-6.9100,0.1700,7.5200,-6.7174,0.3675,7.8672,10.3514,-5.1250,-17.9375,-11.5000,1008.59,18.36,38.88
1402076,-5.8600,2.8500,7.2900,-5.6674,3.0475,7.6372,9.9867,-1.8750,-6.5625,0.5625,1008.59,18.36,38.89
1402116,-6.4400,2.5800,6.1400,-6.2474,2.7775,6.4872,9.4249,-1.3750,0.5000,-3.7500,1008.59,18.36,38.87
1402156,-6.7700,2.4200,6.1900,-6.5774,2.6175,6.5372,9.6358,-1.8125,-8.3750,-6.1875,1008.59,18.36,38.87
1402196,-7.0900,1.5800,7.0700,-6.8974,1.7775,7.4172,10.2834,-9.7500,-13.6875,3.5625,1008.59,18.36,38.87
1402235,-5.2000,2.8500,7.5800,-5.0074,3.0475,7.9272,9.8591,1.6875,-8.7500,3.1875,1008.59,18.36,38.90
1402275,-6.8400,2.8400,7.8300,-6.6474,3.0375,8.1772,10.9673,1.6875,7.3750,0.9375,1008.59,18.36,38.89
1402315,-6.3400,2.2700,8.2700,-6.1474,2.4675,8.6172,10.8690,6.8125,19.1250,-11.3750,1008.59,18.36,38.87
1402355,-6.1400,1.6200,4.6200,-5.9474,1.8175,4.9672,7.9591,7.1875,7.1250,-1.7500,1008.59,18.37,38.90
1402395,-6.8600,2.8300,6.0800,-6.6674,3.0275,6.4272,9.7431,4.8125,-18.3125,8.0625,1008.59,18.37,38.84
1402435,-6.1300,3.4300,7.9700,-5.9374,3.6275,8.3172,10.8438,-8.8750,-7.1875,3.1250,1008.59,18.36,38.88
1402475,-6.2300,1.9800,6.6200,-6.0374,2.1775,6.9672,9.4728,-0.3125,3.8750,-0.4375,1008.59,18.36,38.88
1402515,-6.7200,2.7600,6.5200,-6.5274,2.9575,6.8672,9.9253,3.6875,1.3750,-0.1875,1008.59,18.36,38.91
1402555,-6.1100,2.5800,6.6000,-5.9174,2.7775,6.9472,9.5391,-1.0000,-1.2500,0.5000,1008.59,18.36,38.89
1402595,-6.4800,2.4500,6.7900,-6.2874,2.6475,7.1372,9.8732,-0.5625,0.1250,-0.2500,1008.59,18.37,38.89
1402635,-6.3200,2.5500,6.5400,-6.1274,2.7475,6.8872,9.6191,0.3125,0.3125,0.1250,1008.58,18.37,38.91
1402675,-6.4100,2.5000,6.6800,-6.2174,2.6975,7.0272,9.7629,-0.1250,-0.2500,0.0000,1008.59,18.37,38.90
1402715,-6.3400,2.5600,6.6500,-6.1474,2.7575,6.9972,9.7137,0.2500,0.0625,0.0625,1008.59,18.37,38.89
1402755,-6.4000,2.5400,6.7000,-6.2074,2.7375,7.0472,9.7821,-0.1875,0.2500,0.0000,1008.59,18.37,38.91
1402795,-6.3700,2.5100,6.6900,-6.1774,2.7075,7.0372,9.7475,-0.2500,-0.1250,0.0625,1008.58,18.37,38.92
1402835,-6.3900,2.4900,6.6600,-6.1974,2.6875,7.0072,9.7330,0.1875,0.0625,0.0000,1008.59,18.37,38.91
1402875,-6.4000,2.5400,6.6700,-6.2074,2.7375,7.0172,9.7605,0.0000,-0.1250,-0.0625,1008.59,18.37,38.86
1402916,-6.3700,2.5200,6.7000,-6.1774,2.7175,7.0472,9.7575,0.0625,-0.0625,0.0000,1008.59,18.37,38.89
1402956,-6.3800,2.5400,6.6600,-6.1874,2.7375,7.0072,9.7406,-0.1250,0.1250,0.0000,1008.59,18.37,38.88
1402996,-6.3800,2.5500,6.6700,-6.1874,2.7475,7.0172,9.7506,0.0000,-0.1250,0.0625,1008.59,18.37,38.87
1403036,-6.3700,2.5400,6.7000,-6.1774,2.7375,7.0472,9.7631,0.1875,-0.1250,0.0000,1008.59,18.37,38.88
1403076,-6.3800,2.5300,6.6800,-6.1874,2.7275,7.0272,9.7522,0.1250,-0.0625,0.0625,1008.59,18.37,38.90
1403116,-6.3800,2.5200,6.7100,-6.1874,2.7175,7.0572,9.7710,-0.2500,-0.1250,0.0000,1008.59,18.37,38.90
1403156,-6.3700,2.5100,6.6500,-6.1774,2.7075,6.9972,9.7186,0.0000,0.2500,0.0000,1008.58,18.37,38.92
1403196,-6.4100,2.5000,6.6700,-6.2174,2.6975,7.0172,9.7557,-0.0625,0.0625,0.0625,1008.60,18.37,38.83
1403235,-6.3900,2.5200,6.6900,-6.1974,2.7175,7.0372,9.7629,0.0000,-0.1875,0.0000,1008.59,18.37,38.87
1403275,-6.3800,2.5200,6.6800,-6.1874,2.7175,7.0272,9.7494,0.1875,0.1250,-0.0625,1008.59,18.37,38.88
1403315,-6.4000,2.5500,6.6600,-6.2074,2.7475,7.0072,9.7561,0.3125,-0.1875,0.0000,1008.59,18.37,38.86
1403355,-6.3800,2.5300,6.6300,-6.1874,2.7275,6.9772,9.7162,0.0000,0.0625,0.1250,1008.60,18.37,38.83
1403395,-6.3700,2.5400,6.6700,-6.1774,2.7375,7.0172,9.7414,-0.1875,-0.3125,0.0625,1008.59,18.37,38.87
1403435,-6.3800,2.5000,6.7300,-6.1874,2.6975,7.0772,9.7799,0.0000,-0.1250,0.0000,1008.59,18.37,38.91
1403475,-6.3900,2.5200,6.6500,-6.1974,2.7175,6.9972,9.7341,-0.0625,0.0000,0.0000,1008.58,18.37,38.92
1403515,-6.3400,2.5200,6.6900,-6.1474,2.7175,7.0372,9.7313,-0.0625,-0.0625,0.0625,1008.58,18.37,38.94
1403555,-6.3800,2.5400,6.6800,-6.1874,2.7375,7.0272,9.7550,-0.1250,0.0625,-0.1250,1008.58,18.37,38.96
1403595,-6.3800,2.5200,6.6900,-6.1874,2.7175,7.0372,9.7566,-0.3750,0.0000,0.1250,1008.58,18.37,38.95
1403635,-6.4000,2.5300,6.5700,-6.2074,2.7275,6.9172,9.6860,0.0000,0.3125,0.1250,1008.58,18.37,38.94
1403675,-6.3900,2.5500,6.6600,-6.1974,2.7475,7.0072,9.7497,0.0000,0.3125,0.0625,1008.58,18.37,38.93
1403715,-6.3600,2.6600,6.8800,-6.1674,2.8575,7.2272,9.9214,-0.3750,-1.0000,-0.1875,1008.58,18.37,38.97
1403755,-6.3800,2.5800,6.7900,-6.1874,2.7775,7.1372,9.8457,-1.3750,-0.8125,-0.0625,1008.58,18.37,38.96
1403795,-6.4300,2.6700,6.7600,-6.2374,2.8675,7.1072,9.8813,0.1875,0.3125,0.0000,1008.57,18.37,39.02
1403835,-6.4600,2.5800,6.8200,-6.2674,2.7775,7.1672,9.9178,-0.0625,0.0000,0.0000,1008.58,18.37,38.99
1403875,-6.4200,2.6100,6.7000,-6.2274,2.8075,7.0472,9.8146,-0.0625,-0.1875,0.1875,1008.57,18.37,39.01
1403916,-6.4500,2.5500,6.7400,-6.2574,2.7475,7.0872,9.8454,-0.0625,0.1250,0.0625,1008.57,18.37,39.02
1403956,-6.3300,2.8000,6.4900,-6.1374,2.9975,6.8372,9.6644,-0.1875,-0.5625,0.0000,1008.58,18.37,38.99
1403996,-6.3800,2.5800,6.7300,-6.1874,2.7775,7.0772,9.8023,-0.1875,0.2500,-0.0625,1008.58,18.37,38.99
1404036,-6.4800,2.5800,6.9200,-6.2874,2.7775,7.2672,10.0029,-0.3125,-1.1875,-0.3750,1008.57,18.37,39.00
1404076,-6.5400,2.6300,6.7600,-6.3474,2.8275,7.1072,9.9396,0.3125,1.3750,0.5000,1008.58,18.37,38.99
1404116,-6.3300,2.5700,6.9400,-6.1374,2.7675,7.2872,9.9212,-0.3750,-0.2500,0.3125,1008.58,18.38,38.94
1404156,-6.4600,2.6400,6.6600,-6.2674,2.8375,7.0072,9.8200,0.4375,0.5000,0.1875,1008.58,18.37,38.93
1404196,-6.2700,2.6700,6.8200,-6.0774,2.8675,7.1672,9.8248,-0.5000,-1.4375,0.0625,1008.58,18.37,38.94
1404235,-6.2900,2.5900,6.7200,-6.0974,2.7875,7.0672,9.7413,-0.0625,0.7500,-0.2500,1008.58,18.37,38.95
1404275,-6.3700,2.5000,6.8500,-6.1774,2.6975,7.1972,9.8609,-1.0000,-1.0000,-0.0625,1008.58,18.37,38.94
1404315,-6.4100,2.5100,6.7500,-6.2174,2.7075,7.0972,9.8162,0.2500,0.4375,-0.1250,1008.58,18.37,38.96
1404355,-6.3800,2.5900,6.7100,-6.1874,2.7875,7.0572,9.7907,0.0000,-0.2500,0.0000,1008.58,18.37,38.97
1404395,-6.3500,2.5600,6.8000,-6.1574,2.7575,7.1472,9.8285,-0.7500,-0.0625,-0.0625,1008.58,18.38,38.93
1404435,-6.4000,2.6400,6.7700,-6.2074,2.8375,7.1172,9.8609,-0.1250,-0.1250,-0.0625,1008.57,18.38,39.00
1404475,-6.3900,2.6000,6.7300,-6.1974,2.7975,7.0772,9.8143,-0.1875,-0.0625,0.0625,1008.58,18.38,38.96
1404515,-6.4200,2.5600,6.8300,-6.2274,2.7575,7.1772,9.8943,-0.0625,0.0000,-0.1250,1008.58,18.38,38.93
1404555,-6.3900,2.5300,6.7700,-6.1974,2.7275,7.1172,9.8235,-0.3125,-0.1875,-0.1250,1008.59,18.38,38.84
1404595,-6.4000,2.5600,6.7600,-6.2074,2.7575,7.1072,9.8310,-0.1250,-0.1250,-0.1875,1008.58,18.37,38.92
1404635,-6.3800,2.5100,6.7700,-6.1874,2.7075,7.1172,9.8117,-0.3125,-0.0625,-0.0625,1008.58,18.37,38.92
1404675,-6.3300,2.5800,6.7400,-6.1374,2.7775,7.0872,9.7781,-0.1250,0.3750,0.0000,1008.58,18.37,38.91
1404715,-6.3400,2.5400,6.7400,-6.1474,2.7375,7.0872,9.7731,0.1875,0.1875,0.0000,1008.59,18.37,38.89
1404755,-6.3100,2.5700,6.6100,-6.1174,2.7675,6.9572,9.6687,-0.3125,-0.2500,-0.3125,1008.59,18.37,38.88
1404795,-6.2700,2.4700,6.7800,-6.0774,2.6675,7.1272,9.7390,0.4375,-0.1250,-0.8750,1008.58,18.37,38.92
1404835,-6.3700,2.6400,6.7600,-6.1774,2.8375,7.1072,9.8348,0.4375,0.1250,-0.6250,1008.59,18.38,38.90
1404875,-6.5100,2.7900,6.8000,-6.3174,2.9875,7.1472,9.9959,-1.2500,-1.1250,0.1875,1008.59,18.38,38.87
1404916,-6.5900,2.5300,6.7600,-6.3974,2.7275,7.1072,9.9438,-2.7500,-1.7500,0.6875,1008.59,18.38,38.83
1404956,-6.8800,2.4600,6.3900,-6.6874,2.6575,6.7372,9.8577,-1.8750,1.8750,2.2500,1008.59,18.38,38.87
1404996,-6.0400,2.5700,6.5400,-5.8474,2.7675,6.8872,9.4491,-6.4375,0.5625,6.0625,1008.58,18.37,38.92
1405036,-5.1600,3.1700,8.9200,-4.9674,3.3675,9.2672,11.0407,-6.2500,-0.0625,1.3750,1008.58,18.37,38.96
1405076,-7.1200,1.4100,6.4500,-6.9274,1.6075,6.7972,9.8374,3.4375,0.9375,-3.8750,1008.58,18.37,38.96
1405116,-6.1800,2.8200,5.8700,-5.9874,3.0175,6.2172,9.1437,1.3750,-1.6875,0.0000,1008.58,18.37,38.96
1405156,-6.4800,2.7000,6.9700,-6.2874,2.8975,7.3172,10.0731,-3.6250,-1.0000,-0.0625,1008.58,18.37,38.98
1405196,-6.2500,2.2700,7.0700,-6.0574,2.4675,7.4172,9.8892,1.6250,0.5625,-0.1875,1008.58,18.37,38.93
1405235,-6.4300,2.7200,6.5000,-6.2374,2.9175,6.8472,9.7109,0.8750,0.6250,-0.1875,1008.58,18.37,38.95
1405275,-6.4400,2.4500,6.8400,-6.2474,2.6475,7.1872,9.8841,-1.2500,-0.6250,-0.1250,1008.58,18.37,38.96
1405315,-6.2500,2.5500,6.7600,-6.0574,2.7475,7.1072,9.7341,0.2500,0.0625,0.1250,1008.58,18.37,38.99
1405355,-6.5700,2.6800,6.7900,-6.3774,2.8775,7.1372,9.9945,0.1250,-0.0625,0.1250,1008.58,18.37,38.94
1405395,-6.2900,2.5500,6.8700,-6.0974,2.7475,7.2172,9.8395,-0.5625,-0.3125,0.0000,1008.58,18.37,38.92
1405435,-6.4000,2.4900,6.7000,-6.2074,2.6875,7.0472,9.7682,0.1250,0.3750,-0.1875,1008.58,18.37,38.91
1405475,-6.3900,2.5000,6.6300,-6.1974,2.6975,6.9772,9.7142,-0.5625,0.1250,-0.1250,1008.58,18.37,38.95
1405515,-6.4000,2.5500,6.8000,-6.2074,2.7475,7.1472,9.8571,-0.3750,0.0625,0.0625,1008.58,18.37,38.96
1405555,-6.4400,2.5400,6.7800,-6.2474,2.7375,7.1272,9.8651,0.2500,-0.0625,0.1250,1008.58,18.37,38.94
1405595,-6.4300,2.5700,6.7900,-6.2374,2.7675,7.1372,9.8744,0.2500,-0.1250,0.1875,1008.58,18.37,38.93
1405635,-6.3800,2.5800,6.7400,-6.1874,2.7775,7.0872,9.8095,-0.1250,-0.1250,-0.0625,1008.58,18.37,38.96
1405675,-6.3900,2.5800,6.8000,-6.1974,2.7775,7.1472,9.8592,0.0000,-0.2500,0.0000,1008.57,18.37,39.01
1405715,-6.3400,2.5700,6.7200,-6.1474,2.7675,7.0672,9.7670,0.0625,0.1875,0.0625,1008.58,18.37,38.98
1405755,-6.3800,2.5200,6.7100,-6.1874,2.7175,7.0572,9.7710,-0.0625,-0.0625,0.1875,1008.58,18.37,38.96
1405795,-6.3900,2.5400,6.7900,-6.1974,2.7375,7.1372,9.8408,-0.2500,-0.0625,0.1875,1008.58,18.37,38.96
1405835,-6.4000,2.5600,6.7800,-6.2074,2.7575,7.1272,9.8454,-0.0625,0.0625,0.0000,1008.58,18.38,38.92
1405875,-6.6100,2.5200,6.6800,-6.4174,2.7175,7.0272,9.8969,-0.1875,0.4375,0.0625,1008.58,18.38,38.97
1405916,-6.1100,2.5200,7.0500,-5.9174,2.7175,7.3972,9.8549,-0.3750,-0.5625,-0.0625,1008.57,18.38,39.01
1405956,-6.4600,2.5100,6.3500,-6.2674,2.7075,6.6972,9.5636,2.1875,1.1875,-0.1875,1008.58,18.38,38.99
1405996,-6.1700,2.5500,6.8600,-5.9774,2.7475,7.2072,9.7582,-2.2500,-2.2500,0.1875,1008.58,18.38,38.98
1406036,-6.5000,2.6000,6.8000,-6.3074,2.7975,7.1472,9.9344,-0.6250,-0.3125,0.4375,1008.59,18.38,38.90
1406076,-6.1700,2.5400,6.8000,-5.9774,2.7375,7.1472,9.7111,-0.1875,-1.3750,0.4375,1008.58,18.38,38.92
1406116,-6.3900,2.4400,7.0100,-6.1974,2.6375,7.3572,9.9746,-0.7500,-0.1250,-0.2500,1008.58,18.38,38.96
1406156,-6.5000,2.7500,6.6100,-6.3074,2.9475,6.9572,9.8424,0.5000,0.1875,-0.0625,1008.57,18.38,39.05
1406196,-6.2200,2.0700,6.5900,-6.0274,2.2675,6.9372,9.4655,0.7500,-0.1250,0.6250,1008.57,18.38,39.00
